success,total_return,path_length,collision,repeated_failure_rate,optimality_gap,inference_time_per_action,Algorithm,Map,Seed
1,0.91,10,0,0.0,2.0,0.003994312400755007,Without Adaptive Weights,random_small,0
1,0.91,10,0,0.0,2.0,0.003998183399380651,Without Adaptive Weights,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.004029885498312069,Without Adaptive Weights,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.004076583250935073,Without Loop Penalty,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.004063260497787269,Without Loop Penalty,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.0041755623769859085,Without Loop Penalty,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.004134916876864736,Without Loop Penalty,random_small,0
1,0.91,10,0,0.0,2.0,0.004030095698544756,Without Loop Penalty,random_small,0
1,0.89,12,0,0.0,4.0,0.003988024413653572,Without Loop Penalty,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.0041115886269835755,Without Loop Penalty,random_small,0
1,0.91,10,0,0.0,2.0,0.004002783499890939,Without Loop Penalty,random_small,0
1,0.91,10,0,0.0,2.0,0.004036216500389855,Without Loop Penalty,random_small,0
1,0.91,10,0,0.0,2.0,0.004022525102482177,Without Loop Penalty,random_small,0
1,0.96,5,0,0.0,0.0,0.004003799997735769,Full Method,easy,1
1,0.94,7,0,0.0,2.0,0.003908214288198256,Full Method,easy,1
1,0.96,5,0,0.0,0.0,0.003943866593181156,Full Method,easy,1
1,0.96,5,0,0.0,0.0,0.003980157998739742,Full Method,easy,1
1,0.94,7,0,0.0,2.0,0.00403689857090025,Full Method,easy,1
1,0.96,5,0,0.0,0.0,0.003990208203322254,Full Method,easy,1
1,0.94,7,0,0.0,2.0,0.004100922715484298,Full Method,easy,1
1,0.94,7,0,0.0,2.0,0.004117601287102194,Full Method,easy,1
1,0.94,7,0,0.0,2.0,0.0041162974292611966,Full Method,easy,1
1,0.96,5,0,0.0,0.0,0.003930200199829414,Full Method,easy,1
1,0.96,5,0,0.0,0.0,0.0039824252016842365,Without Tail Memory,easy,1
1,0.94,7,0,0.0,2.0,0.003908744140062481,Without Tail Memory,easy,1
1,0.96,5,0,0.0,0.0,0.003931825197651051,Without Tail Memory,easy,1
1,0.96,5,0,0.0,0.0,0.003973900197888724,Without Tail Memory,easy,1
1,0.94,7,0,0.0,2.0,0.004042160853194738,Without Tail Memory,easy,1
1,0.96,5,0,0.0,0.0,0.003981341797043569,Without Tail Memory,easy,1
1,0.94,7,0,0.0,2.0,0.004118642717782807,Without Tail Memory,easy,1
1,0.94,7,0,0.0,2.0,0.004116767859419009,Without Tail Memory,easy,1
1,0.94,7,0,0.0,2.0,0.004125446426249775,Without Tail Memory,easy,1
1,0.96,5,0,0.0,0.0,0.003951866802526638,Without Tail Memory,easy,1
1,0.96,5,0,0.0,0.0,0.003930325200781226,Without Diversity,easy,1
1,0.94,7,0,0.0,2.0,0.0038685535712699804,Without Diversity,easy,1
1,0.96,5,0,0.0,0.0,0.003919708399916999,Without Diversity,easy,1
1,0.96,5,0,0.0,0.0,0.0039647249999688935,Without Diversity,easy,1
1,0.94,7,0,0.0,2.0,0.003990249714531403,Without Diversity,easy,1
1,0.96,5,0,0.0,0.0,0.003926066603162326,Without Diversity,easy,1
1,0.92,9,0,0.0,4.0,0.003994676003154988,Without Diversity,easy,1
1,0.94,7,0,0.0,2.0,0.004005869000268701,Without Diversity,easy,1
1,0.94,7,0,0.0,2.0,0.004048928570617656,Without Diversity,easy,1
1,0.96,5,0,0.0,0.0,0.003919208000297658,Without Diversity,easy,1
1,0.96,5,0,0.0,0.0,0.004004649794660508,Without Adaptive Weights,easy,1
1,0.94,7,0,0.0,2.0,0.003902518001268618,Without Adaptive Weights,easy,1
1,0.96,5,0,0.0,0.0,0.003922583203529939,Without Adaptive Weights,easy,1
1,0.96,5,0,0.0,0.0,0.003957791603170335,Without Adaptive Weights,easy,1
1,0.94,7,0,0.0,2.0,0.004029660429556056,Without Adaptive Weights,easy,1
1,0.96,5,0,0.0,0.0,0.00396823339688126,Without Adaptive Weights,easy,1
1,0.94,7,0,0.0,2.0,0.004086279854943443,Without Adaptive Weights,easy,1
1,0.94,7,0,0.0,2.0,0.004104797426927169,Without Adaptive Weights,easy,1
1,0.94,7,0,0.0,2.0,0.005405202431055451,Without Adaptive Weights,easy,1
1,0.96,5,0,0.0,0.0,0.004615116800414399,Without Adaptive Weights,easy,1
1,0.96,5,0,0.0,0.0,0.0039931917999638245,Without Loop Penalty,easy,1
1,0.94,7,0,0.0,2.0,0.00408853571570944,Without Loop Penalty,easy,1
1,0.96,5,0,0.0,0.0,0.003910616200300865,Without Loop Penalty,easy,1
1,0.96,5,0,0.0,0.0,0.003928750398335979,Without Loop Penalty,easy,1
1,0.96,5,0,0.0,0.0,0.003965216805227101,Without Loop Penalty,easy,1
1,0.96,5,0,0.0,0.0,0.003960158399422653,Without Loop Penalty,easy,1
1,0.94,7,0,0.0,2.0,0.004089202141455773,Without Loop Penalty,easy,1
1,0.94,7,0,0.0,2.0,0.004102077287305812,Without Loop Penalty,easy,1
1,0.94,7,0,0.0,2.0,0.0041996665718865445,Without Loop Penalty,easy,1
1,0.96,5,0,0.0,0.0,0.0039330168016022075,Without Loop Penalty,easy,1
1,0.88,13,0,0.0,4.0,0.003810413613861713,Full Method,obstacle,1
1,0.9,11,0,0.0,2.0,0.003834689545328729,Full Method,obstacle,1
1,0.92,9,0,0.0,0.0,0.0038692637770307353,Full Method,obstacle,1
1,0.9,11,0,0.0,2.0,0.003893083456205204,Full Method,obstacle,1
1,0.92,9,0,0.0,0.0,0.003913259222624927,Full Method,obstacle,1
1,0.92,9,0,0.0,0.0,0.0038372731085271677,Full Method,obstacle,1
1,0.86,15,0,0.0,6.0,0.0037682084056238335,Full Method,obstacle,1
1,0.92,9,0,0.0,0.0,0.00384698133631092,Full Method,obstacle,1
1,0.9,11,0,0.0,2.0,0.0038070077293510126,Full Method,obstacle,1
1,0.9,11,0,0.0,2.0,0.003792882636348209,Full Method,obstacle,1
1,0.88,13,0,0.0,4.0,0.0037637210010031527,Without Tail Memory,obstacle,1
1,0.9,11,0,0.0,2.0,0.003696121181498959,Without Tail Memory,obstacle,1
1,0.92,9,0,0.0,0.0,0.0038403380021918565,Without Tail Memory,obstacle,1
1,0.9,11,0,0.0,2.0,0.003780056635150686,Without Tail Memory,obstacle,1
1,0.92,9,0,0.0,0.0,0.0037782546682541985,Without Tail Memory,obstacle,1
1,0.92,9,0,0.0,0.0,0.003795111110472741,Without Tail Memory,obstacle,1
1,0.86,15,0,0.0,6.0,0.003754883331324284,Without Tail Memory,obstacle,1
1,0.92,9,0,0.0,0.0,0.0038283517771762693,Without Tail Memory,obstacle,1
1,0.9,11,0,0.0,2.0,0.003775162908079272,Without Tail Memory,obstacle,1
1,0.9,11,0,0.0,2.0,0.00378036736484236,Without Tail Memory,obstacle,1
1,0.88,13,0,0.0,4.0,0.003706557849699703,Without Diversity,obstacle,1
1,0.88,13,0,0.0,4.0,0.0037328717690588045,Without Diversity,obstacle,1
1,0.88,13,0,0.0,4.0,0.0036813909984910144,Without Diversity,obstacle,1
1,0.9,11,0,0.0,2.0,0.0037602993635862895,Without Diversity,obstacle,1
1,0.92,9,0,0.0,0.0,0.0037823238898353237,Without Diversity,obstacle,1
1,0.92,9,0,0.0,0.0,0.0037667544400190106,Without Diversity,obstacle,1
1,0.86,15,0,0.0,6.0,0.0037105944647919387,Without Diversity,obstacle,1
1,0.6799999999999999,33,0,0.0,24.0,0.003692941909486597,Without Diversity,obstacle,1
1,0.86,15,0,0.0,6.0,0.0037482973333681003,Without Diversity,obstacle,1
1,0.88,13,0,0.0,4.0,0.0037345256199702048,Without Diversity,obstacle,1
1,0.88,13,0,0.0,4.0,0.003735586541901844,Without Adaptive Weights,obstacle,1
1,0.9,11,0,0.0,2.0,0.003762708275727081,Without Adaptive Weights,obstacle,1
1,0.92,9,0,0.0,0.0,0.003815013559586886,Without Adaptive Weights,obstacle,1
1,0.9,11,0,0.0,2.0,0.003780162905141796,Without Adaptive Weights,obstacle,1
1,0.92,9,0,0.0,0.0,0.0037934303351600343,Without Adaptive Weights,obstacle,1
1,0.92,9,0,0.0,0.0,0.003960115888427633,Without Adaptive Weights,obstacle,1
1,0.86,15,0,0.0,6.0,0.0037819998658960687,Without Adaptive Weights,obstacle,1
1,0.92,9,0,0.0,0.0,0.003845944444441961,Without Adaptive Weights,obstacle,1
1,0.9,11,0,0.0,2.0,0.003815484727965668,Without Adaptive Weights,obstacle,1
1,0.9,11,0,0.0,2.0,0.003766386366227049,Without Adaptive Weights,obstacle,1
1,0.88,13,0,0.0,4.0,0.0037590031536707943,Without Loop Penalty,obstacle,1
1,0.9,11,0,0.0,2.0,0.0038090758210852405,Without Loop Penalty,obstacle,1
1,0.92,9,0,0.0,0.0,0.0039702592217104715,Without Loop Penalty,obstacle,1
1,0.92,9,0,0.0,0.0,0.0037795093343851883,Without Loop Penalty,obstacle,1
1,0.92,9,0,0.0,0.0,0.0038499400009944416,Without Loop Penalty,obstacle,1
1,0.92,9,0,0.0,0.0,0.003869139004058929,Without Loop Penalty,obstacle,1
1,0.86,15,0,0.0,6.0,0.0037841028650291266,Without Loop Penalty,obstacle,1
1,0.92,9,0,0.0,0.0,0.003832310114780234,Without Loop Penalty,obstacle,1
1,0.9,11,0,0.0,2.0,0.0037676059966377743,Without Loop Penalty,obstacle,1
1,0.9,11,0,0.0,2.0,0.003828298997673714,Without Loop Penalty,obstacle,1
0,-0.9900000000000002,50,0,0.0,,0.004728384979243856,Full Method,deceptive,1
0,-0.9900000000000002,50,0,0.0,,0.0037661532207857815,Full Method,deceptive,1
0,-0.9900000000000002,50,0,0.0196078431372549,,0.0037716825192910617,Full Method,deceptive,1
0,-0.9900000000000002,50,0,0.0392156862745098,,0.00389309423888335,Full Method,deceptive,1
1,0.88,13,0,0.21428571428571427,0.0,0.0037781987697459185,Full Method,deceptive,1
1,0.86,15,0,0.1875,2.0,0.0037753415323095395,Full Method,deceptive,1
1,0.88,13,0,0.21428571428571427,0.0,0.003774381389331001,Full Method,deceptive,1
1,0.88,13,0,0.21428571428571427,0.0,0.0037794039246644108,Full Method,deceptive,1
1,0.86,15,0,0.1875,2.0,0.003761799930362031,Full Method,deceptive,1
1,0.86,15,0,0.1875,2.0,0.003767850137470911,Full Method,deceptive,1
0,-0.9900000000000002,50,0,0.0,,0.0036749208800029008,Without Tail Memory,deceptive,1
0,-0.9900000000000002,50,0,0.47058823529411764,,0.0037927808007225394,Without Tail Memory,deceptive,1
0,-0.9900000000000002,50,0,1.0,,0.0037696174197481016,Without Tail Memory,deceptive,1
1,0.86,15,0,0.3125,2.0,0.0037937361349274093,Without Tail Memory,deceptive,1
