success,total_return,path_length,collision,repeated_failure_rate,optimality_gap,inference_time_per_action,Algorithm,Seed,Task
1,0.88,13,0,0.21428571428571427,6.0,0.0014016504618876542,Map-Conditioned Failure-Memory Diffusion,1,task_04
0,-1.01,2,1,0.3333333333333333,,0.0013908125038142316,Map-Conditioned Failure-Memory Diffusion,1,task_04
0,-1.01,2,1,1.0,,0.0013728545018238947,Map-Conditioned Failure-Memory Diffusion,1,task_04
1,0.94,7,0,0.5,0.0,0.0014142202812113933,Map-Conditioned Failure-Memory Diffusion,1,task_04
1,0.92,9,0,0.0,2.0,0.0019287825545891086,Map-Conditioned Improved Failure-Memory Diffusion,1,task_04
1,0.94,7,0,0.0,0.0,0.00194868456830071,Map-Conditioned Improved Failure-Memory Diffusion,1,task_04
1,0.9,11,0,0.0,4.0,0.00192995809299067,Map-Conditioned Improved Failure-Memory Diffusion,1,task_04
1,0.88,13,0,0.0,6.0,0.0019334069992720077,Map-Conditioned Improved Failure-Memory Diffusion,1,task_04
1,0.88,13,0,0.0,6.0,0.00190416022871012,Map-Conditioned Improved Failure-Memory Diffusion,1,task_04
0,-1.03,4,1,0.0,,1.114996848627925e-06,Random Policy,1,task_05
0,-1.01,2,1,0.0,,1.0625080903992057e-06,Random Policy,1,task_05
0,-1.03,4,1,0.0,,8.332499419339001e-07,Random Policy,1,task_05
0,-1.0,1,1,0.0,,1.0829971870407462e-06,Random Policy,1,task_05
0,-1.01,2,1,0.0,,9.165087249130011e-07,Random Policy,1,task_05
1,0.96,5,0,0.0,0.0,3.6679848562926055e-07,Value Iteration,1,task_05
1,0.96,5,0,0.0,0.0,1.4980032574385406e-07,Value Iteration,1,task_05
1,0.96,5,0,0.0,0.0,1.581996912136674e-07,Value Iteration,1,task_05
1,0.96,5,0,0.0,0.0,1.167994923889637e-07,Value Iteration,1,task_05
1,0.96,5,0,0.0,0.0,1.0860094334930182e-07,Value Iteration,1,task_05
1,0.96,5,0,0.0,0.0,2.3359607439488173e-07,Policy Iteration,1,task_05
1,0.96,5,0,0.0,0.0,1.3340031728148461e-07,Policy Iteration,1,task_05
1,0.96,5,0,0.0,0.0,1.415959559381008e-07,Policy Iteration,1,task_05
1,0.96,5,0,0.0,0.0,1.3340322766453027e-07,Policy Iteration,1,task_05
1,0.96,5,0,0.0,0.0,1.3320241123437882e-07,Policy Iteration,1,task_05
1,0.96,5,0,0.0,0.0,1.650195918045938e-06,Q-learning,1,task_05
1,0.96,5,0,0.0,0.0,9.251991286873817e-07,Q-learning,1,task_05
1,0.96,5,0,0.0,0.0,8.831964805722237e-07,Q-learning,1,task_05
1,0.96,5,0,0.0,0.0,7.918017217889428e-07,Q-learning,1,task_05
1,0.96,5,0,0.0,0.0,7.833965355530381e-07,Q-learning,1,task_05
1,0.96,5,0,0.0,0.0,0.0008620834007160739,MCTS,1,task_05
1,0.96,5,0,0.0,0.0,0.0006882917979964987,MCTS,1,task_05
1,0.96,5,0,0.0,0.0,0.0007168167969211936,MCTS,1,task_05
1,0.96,5,0,0.0,0.0,0.0007509999966714531,MCTS,1,task_05
1,0.94,7,0,0.0,2.0,0.0007904465705256111,MCTS,1,task_05
0,-1.01,2,1,0.0,,0.0014305829972727224,Map-Conditioned Standard Diffusion,1,task_05
0,-1.01,2,1,0.0,,0.0013416880101431161,Map-Conditioned Standard Diffusion,1,task_05
0,-1.0,1,1,0.0,,0.0013415830035228282,Map-Conditioned Standard Diffusion,1,task_05
0,-1.0,1,1,0.0,,0.001364958006888628,Map-Conditioned Standard Diffusion,1,task_05
0,-1.01,2,1,0.0,,0.001357583503704518,Map-Conditioned Standard Diffusion,1,task_05
0,-1.01,2,1,0.0,,0.0014649584991275333,Map-Conditioned Failure-Memory Diffusion,1,task_05
0,-1.03,4,1,0.2,,0.0013872290001017973,Map-Conditioned Failure-Memory Diffusion,1,task_05
1,0.96,5,0,0.3333333333333333,0.0,0.001398233199142851,Map-Conditioned Failure-Memory Diffusion,1,task_05
1,0.94,7,0,0.25,2.0,0.0013915417117199727,Map-Conditioned Failure-Memory Diffusion,1,task_05
0,-1.03,4,1,0.4,,0.0013906457461416721,Map-Conditioned Failure-Memory Diffusion,1,task_05
1,0.92,9,0,0.0,4.0,0.0020212455549173886,Map-Conditioned Improved Failure-Memory Diffusion,1,task_05
1,0.96,5,0,0.0,0.0,0.0019721416028914973,Map-Conditioned Improved Failure-Memory Diffusion,1,task_05
1,0.92,9,0,0.0,4.0,0.001982685222174041,Map-Conditioned Improved Failure-Memory Diffusion,1,task_05
1,0.96,5,0,0.0,0.0,0.002005958199151792,Map-Conditioned Improved Failure-Memory Diffusion,1,task_05
1,0.96,5,0,0.0,0.0,0.001989958601188846,Map-Conditioned Improved Failure-Memory Diffusion,1,task_05
0,-1.01,2,1,0.0,,1.2090022210031748e-06,Random Policy,1,task_06
0,-1.0,1,1,0.0,,1.3749959180131555e-06,Random Policy,1,task_06
0,-1.0,1,1,0.0,,2.249988028779626e-06,Random Policy,1,task_06
0,-1.02,3,1,0.0,,1.0693329386413097e-06,Random Policy,1,task_06
0,-1.02,3,1,0.0,,9.166639453421036e-07,Random Policy,1,task_06
1,0.94,7,0,0.0,0.0,1.9056980298565967e-07,Value Iteration,1,task_06
1,0.94,7,0,0.0,0.0,1.367194012605718e-07,Value Iteration,1,task_06
1,0.94,7,0,0.0,0.0,1.1914276650973729e-07,Value Iteration,1,task_06
1,0.94,7,0,0.0,0.0,1.1885796474026783e-07,Value Iteration,1,task_06
1,0.94,7,0,0.0,0.0,1.0142892798674958e-07,Value Iteration,1,task_06
1,0.94,7,0,0.0,0.0,1.548573241702148e-07,Policy Iteration,1,task_06
1,0.94,7,0,0.0,0.0,1.4871433709881137e-07,Policy Iteration,1,task_06
1,0.94,7,0,0.0,0.0,1.0142892798674958e-07,Policy Iteration,1,task_06
1,0.94,7,0,0.0,0.0,1.1314114090055227e-07,Policy Iteration,1,task_06
1,0.94,7,0,0.0,0.0,1.0113996852721487e-07,Policy Iteration,1,task_06
1,0.94,7,0,0.0,0.0,1.0297143100095646e-06,Q-learning,1,task_06
1,0.94,7,0,0.0,0.0,8.277087804994412e-07,Q-learning,1,task_06
1,0.94,7,0,0.0,0.0,7.680001934724195e-07,Q-learning,1,task_06
1,0.94,7,0,0.0,0.0,7.55855580791831e-07,Q-learning,1,task_06
1,0.94,7,0,0.0,0.0,7.737149384671024e-07,Q-learning,1,task_06
1,0.92,9,0,0.0,2.0,0.0005453103351303273,MCTS,1,task_06
1,0.9,11,0,0.0,4.0,0.0006036250878506424,MCTS,1,task_06
1,0.9,11,0,0.0,4.0,0.0006455454541454939,MCTS,1,task_06
1,0.9,11,0,0.0,4.0,0.0005890569088726559,MCTS,1,task_06
1,0.92,9,0,0.0,2.0,0.0006093147773450861,MCTS,1,task_06
1,0.92,9,0,0.0,2.0,0.001324926001770008,Map-Conditioned Standard Diffusion,1,task_06
1,0.94,7,0,0.0,0.0,0.0013258868566481397,Map-Conditioned Standard Diffusion,1,task_06
0,-1.02,3,1,0.0,,0.0013066946654968585,Map-Conditioned Standard Diffusion,1,task_06
1,0.92,9,0,0.0,2.0,0.0013420276680133408,Map-Conditioned Standard Diffusion,1,task_06
0,-1.02,3,1,0.0,,0.001330389000941068,Map-Conditioned Standard Diffusion,1,task_06
1,0.92,9,0,0.0,2.0,0.0014307083361523433,Map-Conditioned Failure-Memory Diffusion,1,task_06
1,0.94,7,0,0.0,0.0,0.0014149938568672432,Map-Conditioned Failure-Memory Diffusion,1,task_06
0,-1.02,3,1,0.0,,0.0013793606728237744,Map-Conditioned Failure-Memory Diffusion,1,task_06
1,0.92,9,0,0.1,2.0,0.0014224166677902555,Map-Conditioned Failure-Memory Diffusion,1,task_06
0,-1.01,2,1,1.0,,0.001402875001076609,Map-Conditioned Failure-Memory Diffusion,1,task_06
1,0.94,7,0,0.0,0.0,0.001987059569468589,Map-Conditioned Improved Failure-Memory Diffusion,1,task_06
1,0.94,7,0,0.0,0.0,0.0019676725662845585,Map-Conditioned Improved Failure-Memory Diffusion,1,task_06
1,0.92,9,0,0.0,2.0,0.0019709352216321146,Map-Conditioned Improved Failure-Memory Diffusion,1,task_06
1,0.92,9,0,0.0,2.0,0.0019320790015626699,Map-Conditioned Improved Failure-Memory Diffusion,1,task_06
1,0.94,7,0,0.0,0.0,0.0019400952857852513,Map-Conditioned Improved Failure-Memory Diffusion,1,task_06
0,-1.01,2,1,0.0,,1.250504283234477e-06,Random Policy,1,task_07
0,-1.02,3,1,0.0,,9.723298717290163e-07,Random Policy,1,task_07
0,-1.02,3,1,0.0,,9.306628877917925e-07,Random Policy,1,task_07
0,-1.01,2,1,0.0,,1.020991476252675e-06,Random Policy,1,task_07
0,-1.02,3,1,0.0,,9.166639453421036e-07,Random Policy,1,task_07
1,0.92,9,0,0.0,0.0,1.6655637106547752e-07,Value Iteration,1,task_07
1,0.92,9,0,0.0,0.0,1.2022145609888764e-07,Value Iteration,1,task_07
1,0.92,9,0,0.0,0.0,1.0177447822772794e-07,Value Iteration,1,task_07
1,0.92,9,0,0.0,0.0,1.0655720769945118e-07,Value Iteration,1,task_07
1,0.92,9,0,0.0,0.0,9.744285812808408e-08,Value Iteration,1,task_07
1,0.92,9,0,0.0,0.0,1.8500173205716743e-07,Policy Iteration,1,task_07
1,0.92,9,0,0.0,0.0,1.1100039248251252e-07,Policy Iteration,1,task_07
1,0.92,9,0,0.0,0.0,1.2499933493220144e-07,Policy Iteration,1,task_07
1,0.92,9,0,0.0,0.0,1.109971587235729e-07,Policy Iteration,1,task_07
1,0.92,9,0,0.0,0.0,1.251108996156189e-07,Policy Iteration,1,task_07
1,0.92,9,0,0.0,0.0,9.121124296345645e-07,Q-learning,1,task_07
1,0.92,9,0,0.0,0.0,7.501140417945054e-07,Q-learning,1,task_07
1,0.92,9,0,0.0,0.0,7.407781797357732e-07,Q-learning,1,task_07
1,0.92,9,0,0.0,0.0,7.222212540606657e-07,Q-learning,1,task_07
1,0.92,9,0,0.0,0.0,7.266628219642573e-07,Q-learning,1,task_07
1,0.92,9,0,0.0,0.0,0.002251546556686258,MCTS,1,task_07
1,0.86,15,0,0.0,6.0,0.002460733401433875,MCTS,1,task_07
1,0.86,15,0,0.0,6.0,0.002389333399090295,MCTS,1,task_07
1,0.9,11,0,0.0,2.0,0.0021344165460587565,MCTS,1,task_07
1,0.84,17,0,0.0,8.0,0.0025040688231135443,MCTS,1,task_07
0,-1.03,4,1,0.0,,0.0013748335004493129,Map-Conditioned Standard Diffusion,1,task_07
0,-1.05,6,1,0.0,,0.0013306320009481472,Map-Conditioned Standard Diffusion,1,task_07
0,-1.01,2,1,0.0,,0.0013941664947196841,Map-Conditioned Standard Diffusion,1,task_07
0,-1.03,4,1,0.0,,0.0013423545024124905,Map-Conditioned Standard Diffusion,1,task_07
0,-1.01,2,1,0.0,,0.0013236875020083971,Map-Conditioned Standard Diffusion,1,task_07
0,-1.03,4,1,0.0,,0.0013876562516088597,Map-Conditioned Failure-Memory Diffusion,1,task_07
0,-1.09,10,1,0.09090909090909091,,0.001417054199555423,Map-Conditioned Failure-Memory Diffusion,1,task_07
0,-1.01,2,1,1.0,,0.0013918545009801164,Map-Conditioned Failure-Memory Diffusion,1,task_07
0,-1.03,4,1,0.8,,0.001446364498406183,Map-Conditioned Failure-Memory Diffusion,1,task_07
0,-1.05,6,1,0.5714285714285714,,0.0013967431683947022,Map-Conditioned Failure-Memory Diffusion,1,task_07
1,0.9,11,0,0.0,2.0,0.0019821287278318778,Map-Conditioned Improved Failure-Memory Diffusion,1,task_07
1,0.92,9,0,0.0,0.0,0.0019827822187734353,Map-Conditioned Improved Failure-Memory Diffusion,1,task_07
1,0.88,13,0,0.0,4.0,0.0019391122298727098,Map-Conditioned Improved Failure-Memory Diffusion,1,task_07
1,0.9,11,0,0.0,2.0,0.001987026454034177,Map-Conditioned Improved Failure-Memory Diffusion,1,task_07
1,0.92,9,0,0.0,0.0,0.001952268335218024,Map-Conditioned Improved Failure-Memory Diffusion,1,task_07
0,-1.0,1,1,0.0,,1.624997821636498e-06,Random Policy,1,task_08
0,-1.0,1,1,0.0,,1.4590041246265173e-06,Random Policy,1,task_08
0,-1.0,1,1,0.0,,1.2079981388524175e-06,Random Policy,1,task_08
0,-1.07,8,1,0.0,,7.605012797284871e-07,Random Policy,1,task_08
0,-1.01,2,1,0.0,,9.784998837858438e-07,Random Policy,1,task_08
1,0.9299999999999999,8,0,0.0,0.0,1.7187267076224089e-07,Value Iteration,1,task_08
1,0.9299999999999999,8,0,0.0,0.0,1.0912663128692657e-07,Value Iteration,1,task_08
1,0.9299999999999999,8,0,0.0,0.0,1.1975316738244146e-07,Value Iteration,1,task_08
1,0.9299999999999999,8,0,0.0,0.0,1.0437724995426834e-07,Value Iteration,1,task_08
1,0.9299999999999999,8,0,0.0,0.0,1.302541932091117e-07,Value Iteration,1,task_08
1,0.9299999999999999,8,0,0.0,0.0,1.4600118447560817e-07,Policy Iteration,1,task_08
1,0.9299999999999999,8,0,0.0,0.0,1.0412441042717546e-07,Policy Iteration,1,task_08
1,0.9299999999999999,8,0,0.0,0.0,1.1450174497440457e-07,Policy Iteration,1,task_08
1,0.9299999999999999,8,0,0.0,0.0,1.1462543625384569e-07,Policy Iteration,1,task_08
1,0.9299999999999999,8,0,0.0,0.0,1.1474912753328681e-07,Policy Iteration,1,task_08
1,0.9299999999999999,8,0,0.0,0.0,9.583709470462054e-07,Q-learning,1,task_08
1,0.9299999999999999,8,0,0.0,0.0,8.123715815600008e-07,Q-learning,1,task_08
1,0.9299999999999999,8,0,0.0,0.0,7.706239557592198e-07,Q-learning,1,task_08
1,0.9299999999999999,8,0,0.0,0.0,7.497492333641276e-07,Q-learning,1,task_08
1,0.9299999999999999,8,0,0.0,0.0,7.396283763227984e-07,Q-learning,1,task_08
1,0.89,12,0,0.0,4.0,0.0009334688341671912,MCTS,1,task_08
1,0.8099999999999999,20,0,0.0,12.0,0.0008142415994370822,MCTS,1,task_08
1,0.9299999999999999,8,0,0.0,0.0,0.0011198022493772442,MCTS,1,task_08
1,0.91,10,0,0.0,2.0,0.000985887597198598,MCTS,1,task_08
1,0.91,10,0,0.0,2.0,0.0010213126981398091,MCTS,1,task_08
0,-1.03,4,1,0.0,,0.0013927710024290718,Map-Conditioned Standard Diffusion,1,task_08
0,-1.03,4,1,0.0,,0.0013324164938239846,Map-Conditioned Standard Diffusion,1,task_08
0,-1.03,4,1,0.0,,0.0013302602455951273,Map-Conditioned Standard Diffusion,1,task_08
0,-1.0,1,1,0.0,,0.0014606670010834932,Map-Conditioned Standard Diffusion,1,task_08
0,-1.03,4,1,0.0,,0.0013600102502095979,Map-Conditioned Standard Diffusion,1,task_08
0,-1.03,4,1,0.0,,0.0013827709954057354,Map-Conditioned Failure-Memory Diffusion,1,task_08
0,-1.02,3,1,0.5,,0.0014361946668941528,Map-Conditioned Failure-Memory Diffusion,1,task_08
0,-1.03,4,1,0.6,,0.0014091457487666048,Map-Conditioned Failure-Memory Diffusion,1,task_08
0,-1.01,2,1,0.3333333333333333,,0.0013756249973084778,Map-Conditioned Failure-Memory Diffusion,1,task_08
0,-1.03,4,1,1.0,,0.0013806562492391095,Map-Conditioned Failure-Memory Diffusion,1,task_08
1,0.91,10,0,0.0,2.0,0.0019628042020485735,Map-Conditioned Improved Failure-Memory Diffusion,1,task_08
1,0.8099999999999999,20,0,0.0,12.0,0.001964093849528581,Map-Conditioned Improved Failure-Memory Diffusion,1,task_08
1,0.89,12,0,0.0,4.0,0.0019855728326850417,Map-Conditioned Improved Failure-Memory Diffusion,1,task_08
1,0.89,12,0,0.0,4.0,0.002000906333705643,Map-Conditioned Improved Failure-Memory Diffusion,1,task_08
1,0.83,18,0,0.0,10.0,0.0019628841659545693,Map-Conditioned Improved Failure-Memory Diffusion,1,task_08
0,-1.05,6,1,0.0,,9.096693247556686e-07,Random Policy,1,task_09
0,-1.15,16,1,0.0,,7.134376573958434e-07,Random Policy,1,task_09
0,-1.01,2,1,0.0,,9.999930625781417e-07,Random Policy,1,task_09
0,-1.02,3,1,0.0,,8.613375636438528e-07,Random Policy,1,task_09
0,-1.01,2,1,0.0,,9.380019037052989e-07,Random Policy,1,task_09
1,0.9299999999999999,8,0,0.0,0.0,1.8225182429887354e-07,Value Iteration,1,task_09
1,0.9299999999999999,8,0,0.0,0.0,1.1962583812419325e-07,Value Iteration,1,task_09
1,0.9299999999999999,8,0,0.0,0.0,1.302505552303046e-07,Value Iteration,1,task_09
1,0.9299999999999999,8,0,0.0,0.0,1.1987503967247903e-07,Value Iteration,1,task_09
1,0.9299999999999999,8,0,0.0,0.0,1.146217982750386e-07,Value Iteration,1,task_09
1,0.9299999999999999,8,0,0.0,0.0,1.5637670003343374e-07,Policy Iteration,1,task_09
1,0.9299999999999999,8,0,0.0,0.0,1.1987503967247903e-07,Policy Iteration,1,task_09
1,0.9299999999999999,8,0,0.0,0.0,1.0925032256636769e-07,Policy Iteration,1,task_09
1,0.9299999999999999,8,0,0.0,0.0,1.1449810699559748e-07,Policy Iteration,1,task_09
1,0.9299999999999999,8,0,0.0,0.0,1.0437543096486479e-07,Policy Iteration,1,task_09
1,0.9299999999999999,8,0,0.0,0.0,9.583745850250125e-07,Q-learning,1,task_09
1,0.9299999999999999,8,0,0.0,0.0,8.123770385282114e-07,Q-learning,1,task_09
1,0.9299999999999999,8,0,0.0,0.0,7.711223588557914e-07,Q-learning,1,task_09
1,0.9299999999999999,8,0,0.0,0.0,7.605030987178907e-07,Q-learning,1,task_09
1,0.9299999999999999,8,0,0.0,0.0,7.4474883149378e-07,Q-learning,1,task_09
1,0.9299999999999999,8,0,0.0,0.0,0.0017002030017465586,MCTS,1,task_09
1,0.91,10,0,0.0,2.0,0.001967566800885834,MCTS,1,task_09
1,0.8099999999999999,20,0,0.0,12.0,0.002395074998639757,MCTS,1,task_09
1,0.87,14,0,0.0,6.0,0.00210054171475349,MCTS,1,task_09
1,0.91,10,0,0.0,2.0,0.0019479208014672623,MCTS,1,task_09
0,-1.01,2,1,0.0,,0.00145377100125188,Map-Conditioned Standard Diffusion,1,task_09
0,-1.01,2,1,0.0,,0.0014049165038159117,Map-Conditioned Standard Diffusion,1,task_09
0,-1.01,2,1,0.0,,0.0013461045018630102,Map-Conditioned Standard Diffusion,1,task_09
0,-1.01,2,1,0.0,,0.0013517914994736202,Map-Conditioned Standard Diffusion,1,task_09
0,-1.01,2,1,0.0,,0.0013386040009208955,Map-Conditioned Standard Diffusion,1,task_09
0,-1.01,2,1,0.0,,0.0014248124934965745,Map-Conditioned Failure-Memory Diffusion,1,task_09
0,-1.03,4,1,0.2,,0.0014905520001775585,Map-Conditioned Failure-Memory Diffusion,1,task_09
0,-1.03,4,1,0.6,,0.001415572998666903,Map-Conditioned Failure-Memory Diffusion,1,task_09
0,-1.01,2,1,0.3333333333333333,,0.0014000209994264878,Map-Conditioned Failure-Memory Diffusion,1,task_09
0,-1.04,5,1,0.6666666666666666,,0.0014551165979355574,Map-Conditioned Failure-Memory Diffusion,1,task_09
1,0.85,16,0,0.0,8.0,0.001998461000766838,Map-Conditioned Improved Failure-Memory Diffusion,1,task_09
1,0.91,10,0,0.0,2.0,0.0019754251014092008,Map-Conditioned Improved Failure-Memory Diffusion,1,task_09
1,0.89,12,0,0.0,4.0,0.0019610485821128045,Map-Conditioned Improved Failure-Memory Diffusion,1,task_09
1,0.8099999999999999,20,0,0.0,12.0,0.001988637401518645,Map-Conditioned Improved Failure-Memory Diffusion,1,task_09
1,0.87,14,0,0.0,6.0,0.001953770641453697,Map-Conditioned Improved Failure-Memory Diffusion,1,task_09
0,-1.02,3,1,0.0,,1.2219970813021064e-06,Random Policy,2,task_00
0,-1.0,1,1,0.0,,1.4160032151266932e-06,Random Policy,2,task_00
0,-1.02,3,1,0.0,,9.166687959805131e-07,Random Policy,2,task_00
0,-1.06,7,1,0.0,,7.621420081704855e-07,Random Policy,2,task_00
0,-1.01,2,1,0.0,,1.0210060281679034e-06,Random Policy,2,task_00
1,0.9299999999999999,8,0,0.0,0.0,1.9787694327533245e-07,Value Iteration,2,task_00
1,0.9299999999999999,8,0,0.0,0.0,1.1449810699559748e-07,Value Iteration,2,task_00
1,0.9299999999999999,8,0,0.0,0.0,1.0924850357696414e-07,Value Iteration,2,task_00
1,0.9299999999999999,8,0,0.0,0.0,1.4062607078813016e-07,Value Iteration,2,task_00
1,0.9299999999999999,8,0,0.0,0.0,1.2999953469261527e-07,Value Iteration,2,task_00
1,0.9299999999999999,8,0,0.0,0.0,2.1350206225179136e-07,Policy Iteration,2,task_00
1,0.9299999999999999,8,0,0.0,0.0,1.1462543625384569e-07,Policy Iteration,2,task_00
1,0.9299999999999999,8,0,0.0,0.0,1.4062607078813016e-07,Policy Iteration,2,task_00
1,0.9299999999999999,8,0,0.0,0.0,5.026253347750753e-06,Policy Iteration,2,task_00
1,0.9299999999999999,8,0,0.0,0.0,1.8250284483656287e-07,Policy Iteration,2,task_00
1,0.9299999999999999,8,0,0.0,0.0,1.171743861050345e-06,Q-learning,2,task_00
1,0.9299999999999999,8,0,0.0,0.0,7.448779797414318e-07,Q-learning,2,task_00
1,0.9299999999999999,8,0,0.0,0.0,7.499966159230098e-07,Q-learning,2,task_00
1,0.9299999999999999,8,0,0.0,0.0,7.500002539018169e-07,Q-learning,2,task_00
1,0.9299999999999999,8,0,0.0,0.0,7.341241143876687e-07,Q-learning,2,task_00
1,0.8099999999999999,20,0,0.0,12.0,0.002301283250562847,MCTS,2,task_00
1,0.83,18,0,0.0,10.0,0.0021556481693146955,MCTS,2,task_00
1,0.83,18,0,0.0,10.0,0.0022654976120166895,MCTS,2,task_00
1,0.89,12,0,0.0,4.0,0.0021878472483270648,MCTS,2,task_00
1,0.9299999999999999,8,0,0.0,0.0,0.0019356511293153744,MCTS,2,task_00
0,-1.02,3,1,0.0,,0.0014061806674969073,Map-Conditioned Standard Diffusion,2,task_00
0,-1.02,3,1,0.0,,0.0013260416647729774,Map-Conditioned Standard Diffusion,2,task_00
0,-1.02,3,1,0.0,,0.0013695693342015147,Map-Conditioned Standard Diffusion,2,task_00
1,0.91,10,0,0.0,2.0,0.0013253498982521705,Map-Conditioned Standard Diffusion,2,task_00
0,-1.06,7,1,0.0,,0.0013575298591084512,Map-Conditioned Standard Diffusion,2,task_00
0,-1.02,3,1,0.0,,0.0014158333360683173,Map-Conditioned Failure-Memory Diffusion,2,task_00
0,-1.08,9,1,0.1,,0.001414398109773174,Map-Conditioned Failure-Memory Diffusion,2,task_00
0,-1.04,5,1,0.6666666666666666,,0.0013922750047640875,Map-Conditioned Failure-Memory Diffusion,2,task_00
1,0.91,10,0,0.6363636363636364,2.0,0.0014203622020431794,Map-Conditioned Failure-Memory Diffusion,2,task_00
0,-1.05,6,1,1.0,,0.0014462431645370089,Map-Conditioned Failure-Memory Diffusion,2,task_00
1,0.83,18,0,0.0,10.0,0.0019893633887275225,Map-Conditioned Improved Failure-Memory Diffusion,2,task_00
1,0.73,28,0,0.0,20.0,0.0019513734296197072,Map-Conditioned Improved Failure-Memory Diffusion,2,task_00
1,0.91,10,0,0.0,2.0,0.0019775542023126036,Map-Conditioned Improved Failure-Memory Diffusion,2,task_00
1,0.91,10,0,0.0,2.0,0.0019359499972779303,Map-Conditioned Improved Failure-Memory Diffusion,2,task_00
1,0.83,18,0,0.0,10.0,0.0019472316085335074,Map-Conditioned Improved Failure-Memory Diffusion,2,task_00
0,-1.0,1,1,0.0,,1.624997821636498e-06,Random Policy,2,task_01
0,-1.0,1,1,0.0,,1.4169927453622222e-06,Random Policy,2,task_01
0,-1.03,4,1,0.0,,8.547503966838121e-07,Random Policy,2,task_01
0,-1.0,1,1,0.0,,1.2089876690879464e-06,Random Policy,2,task_01
0,-1.0,1,1,0.0,,1.2499949662014842e-06,Random Policy,2,task_01
1,0.95,6,0,0.0,0.0,1.8032975882912675e-07,Value Iteration,2,task_01
1,0.95,6,0,0.0,0.0,1.2499852649246654e-07,Value Iteration,2,task_01
1,0.95,6,0,0.0,0.0,1.2533322054271898e-07,Value Iteration,2,task_01
1,0.95,6,0,0.0,0.0,1.1833617463707924e-07,Value Iteration,2,task_01
1,0.95,6,0,0.0,0.0,9.049836080521345e-08,Value Iteration,2,task_01
1,0.95,6,0,0.0,0.0,1.8766392410422364e-07,Policy Iteration,2,task_01
1,0.95,6,0,0.0,0.0,1.1800633122523625e-07,Policy Iteration,2,task_01
1,0.95,6,0,0.0,0.0,1.38662774891903e-07,Policy Iteration,2,task_01
1,0.95,6,0,0.0,0.0,1.1833374931787451e-07,Policy Iteration,2,task_01
1,0.95,6,0,0.0,0.0,9.733291032413642e-08,Policy Iteration,2,task_01
1,0.95,6,0,0.0,0.0,1.069500285666436e-06,Q-learning,2,task_01
1,0.95,6,0,0.0,0.0,8.054994395934045e-07,Q-learning,2,task_01
1,0.95,6,0,0.0,0.0,7.710016992253562e-07,Q-learning,2,task_01
1,0.95,6,0,0.0,0.0,7.359994924627244e-07,Q-learning,2,task_01
1,0.95,6,0,0.0,0.0,7.708319268810252e-07,Q-learning,2,task_01
1,0.95,6,0,0.0,0.0,0.0011077846623569105,MCTS,2,task_01
1,0.95,6,0,0.0,0.0,0.001130867999260469,MCTS,2,task_01
1,0.95,6,0,0.0,0.0,0.0011642151681977946,MCTS,2,task_01
1,0.95,6,0,0.0,0.0,0.0011865276683238335,MCTS,2,task_01
1,0.95,6,0,0.0,0.0,0.0011477708346016395,MCTS,2,task_01
0,-1.0,1,1,0.0,,0.0014356250030687079,Map-Conditioned Standard Diffusion,2,task_01
0,-1.0,1,1,0.0,,0.0013184160052333027,Map-Conditioned Standard Diffusion,2,task_01
0,-1.0,1,1,0.0,,0.0013178750086808577,Map-Conditioned Standard Diffusion,2,task_01
0,-1.0,1,1,0.0,,0.0013055000017629936,Map-Conditioned Standard Diffusion,2,task_01
1,0.95,6,0,0.0,0.0,0.0013359931641995597,Map-Conditioned Standard Diffusion,2,task_01
0,-1.0,1,1,0.0,,0.0014085839939070866,Map-Conditioned Failure-Memory Diffusion,2,task_01
0,-1.04,5,1,0.16666666666666666,,0.0014342335984110833,Map-Conditioned Failure-Memory Diffusion,2,task_01
0,-1.06,7,1,0.625,,0.00139610114066662,Map-Conditioned Failure-Memory Diffusion,2,task_01
0,-1.04,5,1,0.5,,0.0014314831962110475,Map-Conditioned Failure-Memory Diffusion,2,task_01
1,0.95,6,0,0.7142857142857143,0.0,0.001442271003422017,Map-Conditioned Failure-Memory Diffusion,2,task_01
1,0.95,6,0,0.0,0.0,0.0019855278320998573,Map-Conditioned Improved Failure-Memory Diffusion,2,task_01
1,0.95,6,0,0.0,0.0,0.0019271530012095657,Map-Conditioned Improved Failure-Memory Diffusion,2,task_01
1,0.95,6,0,0.0,0.0,0.0019473473342562404,Map-Conditioned Improved Failure-Memory Diffusion,2,task_01
1,0.9299999999999999,8,0,0.0,2.0,0.0019568908701330656,Map-Conditioned Improved Failure-Memory Diffusion,2,task_01
1,0.9299999999999999,8,0,0.0,2.0,0.0019295678775961278,Map-Conditioned Improved Failure-Memory Diffusion,2,task_01
0,-1.03,4,1,0.0,,1.0210023901890963e-06,Random Policy,2,task_02
0,-1.0,1,1,0.0,,1.3329990906640887e-06,Random Policy,2,task_02
0,-1.0,1,1,0.0,,1.0829971870407462e-06,Random Policy,2,task_02
0,-1.0,1,1,0.0,,1.2079981388524175e-06,Random Policy,2,task_02
0,-1.01,2,1,0.0,,9.79496689978987e-07,Random Policy,2,task_02
1,0.96,5,0,0.0,0.0,1.8340069800615312e-07,Value Iteration,2,task_02
1,0.96,5,0,0.0,0.0,1.2479722499847412e-07,Value Iteration,2,task_02
