success,total_return,path_length,collision,repeated_failure_rate,optimality_gap,inference_time_per_action,Algorithm,Map,Seed
1,0.9299999999999999,8,0,0.0,0.0,9.909854270517826e-08,Value Iteration,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,1.0951771400868893e-07,Value Iteration,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,9.915675036609173e-08,Value Iteration,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,1.1449446901679039e-07,Value Iteration,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,1.25030055642128e-07,Value Iteration,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,2.1868618205189705e-07,Policy Iteration,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,1.2991949915885925e-07,Policy Iteration,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,1.249427441507578e-07,Policy Iteration,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,1.353910192847252e-07,Policy Iteration,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,1.1455267667770386e-07,Policy Iteration,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,1.1973315849900246e-07,Policy Iteration,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,1.3536191545426846e-07,Policy Iteration,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,1.0937219485640526e-07,Policy Iteration,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,9.371433407068253e-08,Policy Iteration,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,1.0948861017823219e-07,Policy Iteration,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,1.0571966413408518e-06,Q-learning,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,7.809430826455355e-07,Q-learning,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,7.394992280751467e-07,Q-learning,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,7.447379175573587e-07,Q-learning,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,7.342605385929346e-07,Q-learning,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,7.498892955482006e-07,Q-learning,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,7.343769539147615e-07,Q-learning,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,7.449125405400991e-07,Q-learning,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,7.341150194406509e-07,Q-learning,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,7.292255759239197e-07,Q-learning,random_small,0
0,-0.9900000000000002,50,0,0.0,,0.000631208186969161,MCTS,random_small,0
0,-0.9900000000000002,50,0,0.0,,0.0005904774321243166,MCTS,random_small,0
0,-0.9900000000000002,50,0,0.0,,0.000618017497472465,MCTS,random_small,0
1,0.6699999999999999,34,0,0.0,26.0,0.0006005845155895633,MCTS,random_small,0
0,-0.9900000000000002,50,0,0.0,,0.0005855749407783151,MCTS,random_small,0
0,-0.9900000000000002,50,0,0.0,,0.0005750841973349452,MCTS,random_small,0
0,-0.9900000000000002,50,0,0.0,,0.0005651700356975197,MCTS,random_small,0
0,-0.9900000000000002,50,0,0.0,,0.0005777166597545147,MCTS,random_small,0
1,0.8099999999999999,20,0,0.0,12.0,0.0005962729337625206,MCTS,random_small,0
0,-0.9900000000000002,50,0,0.0,,0.0005424959538504481,MCTS,random_small,0
1,0.91,10,0,0.0,2.0,0.0018687667790800333,Standard Diffusion,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.0018329167214687914,Standard Diffusion,random_small,0
1,0.89,12,0,0.0,4.0,0.001821027952246368,Standard Diffusion,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.001799156394554302,Standard Diffusion,random_small,0
1,0.89,12,0,0.0,4.0,0.0018597223097458482,Standard Diffusion,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.0018036513065453619,Standard Diffusion,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.0018075206025969237,Standard Diffusion,random_small,0
1,0.91,10,0,0.0,2.0,0.0018037916859611868,Standard Diffusion,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.0018053179082926363,Standard Diffusion,random_small,0
1,0.91,10,0,0.0,2.0,0.001836762367747724,Standard Diffusion,random_small,0
1,0.91,10,0,0.0,2.0,0.0020264377351850273,Failure-Memory Diffusion,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.001999890519073233,Failure-Memory Diffusion,random_small,0
1,0.89,12,0,0.0,4.0,0.002009072864893824,Failure-Memory Diffusion,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.0019891927659045905,Failure-Memory Diffusion,random_small,0
1,0.89,12,0,0.0,4.0,0.002013968691850702,Failure-Memory Diffusion,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.002016546903178096,Failure-Memory Diffusion,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.0019960780919063836,Failure-Memory Diffusion,random_small,0
1,0.91,10,0,0.0,2.0,0.0020176624646410348,Failure-Memory Diffusion,random_small,0
1,0.9299999999999999,8,0,0.0,0.0,0.002012396085774526,Failure-Memory Diffusion,random_small,0
1,0.91,10,0,0.0,2.0,0.0020100458059459925,Failure-Memory Diffusion,random_small,0
0,-1.0,1,1,0.0,,2.874992787837982e-06,Random Policy,easy,1
0,-1.03,4,1,0.0,,1.0414514690637589e-06,Random Policy,easy,1
0,-1.0,1,1,0.0,,1.1248048394918442e-06,Random Policy,easy,1
0,-1.02,3,1,0.0,,9.307016928990682e-07,Random Policy,easy,1
0,-1.0,1,1,0.0,,1.1669471859931946e-06,Random Policy,easy,1
0,-1.19,20,1,0.0,,7.125083357095718e-07,Random Policy,easy,1
0,-1.0,1,1,0.0,,1.1669471859931946e-06,Random Policy,easy,1
0,-1.0,1,1,0.0,,1.0421499609947205e-06,Random Policy,easy,1
0,-1.06,7,1,0.0,,7.677424166883741e-07,Random Policy,easy,1
0,-1.0,1,1,0.0,,1.0421499609947205e-06,Random Policy,easy,1
1,0.96,5,0,0.0,0.0,2.0815059542655945e-07,Value Iteration,easy,1
1,0.96,5,0,0.0,0.0,1.1655502021312714e-07,Value Iteration,easy,1
1,0.96,5,0,0.0,0.0,1.4980323612689971e-07,Value Iteration,easy,1
1,0.96,5,0,0.0,0.0,1.0854564607143402e-07,Value Iteration,easy,1
1,0.96,5,0,0.0,0.0,1.2512318789958953e-07,Value Iteration,easy,1
1,0.96,5,0,0.0,0.0,9.12696123123169e-08,Value Iteration,easy,1
1,0.96,5,0,0.0,0.0,1.1674128472805023e-07,Value Iteration,easy,1
1,0.96,5,0,0.0,0.0,9.17818397283554e-08,Value Iteration,easy,1
1,0.96,5,0,0.0,0.0,9.969808161258697e-08,Value Iteration,easy,1
1,0.96,5,0,0.0,0.0,9.979121387004853e-08,Value Iteration,easy,1
1,0.96,5,0,0.0,0.0,3.002118319272995e-07,Policy Iteration,easy,1
1,0.96,5,0,0.0,0.0,1.1664815247058868e-07,Policy Iteration,easy,1
1,0.96,5,0,0.0,0.0,1.1678785085678101e-07,Policy Iteration,easy,1
1,0.96,5,0,0.0,0.0,1.2521632015705108e-07,Policy Iteration,easy,1
1,0.96,5,0,0.0,0.0,1.3317912817001343e-07,Policy Iteration,easy,1
1,0.96,5,0,0.0,0.0,9.154900908470154e-08,Policy Iteration,easy,1
1,0.96,5,0,0.0,0.0,9.182840585708618e-08,Policy Iteration,easy,1
1,0.96,5,0,0.0,0.0,1.0021030902862548e-07,Policy Iteration,easy,1
1,0.96,5,0,0.0,0.0,1.000240445137024e-07,Policy Iteration,easy,1
1,0.96,5,0,0.0,0.0,1.1683441698551178e-07,Policy Iteration,easy,1
1,0.96,5,0,0.0,0.0,1.25812366604805e-06,Q-learning,easy,1
1,0.96,5,0,0.0,0.0,8.168164640665054e-07,Q-learning,easy,1
1,0.96,5,0,0.0,0.0,7.666181772947311e-07,Q-learning,easy,1
1,0.96,5,0,0.0,0.0,7.498078048229218e-07,Q-learning,easy,1
1,0.96,5,0,0.0,0.0,7.665716111660004e-07,Q-learning,easy,1
1,0.96,5,0,0.0,0.0,7.583759725093841e-07,Q-learning,easy,1
1,0.96,5,0,0.0,0.0,7.913913577795029e-07,Q-learning,easy,1
1,0.96,5,0,0.0,0.0,7.251743227243423e-07,Q-learning,easy,1
1,0.96,5,0,0.0,0.0,7.333699613809586e-07,Q-learning,easy,1
