success,total_return,path_length,collision,repeated_failure_rate,optimality_gap,inference_time_per_action,lambda_D,Map,Seed
0,-1.03,4,1,0.0,,0.0011682502481562551,1.0,easy,3
1,0.94,7,0,0.0,2.0,0.0012014342896041594,1.0,easy,3
0,-1.01,2,1,0.0,,0.0012456869953894056,1.0,easy,3
0,-1.02,3,1,0.0,,0.0013135973325309653,1.0,easy,3
0,-1.0,1,1,0.0,,0.00114841599133797,2.0,easy,3
1,0.94,7,0,0.0,2.0,0.0011902495753020048,2.0,easy,3
0,-1.06,7,1,0.0,,0.001188482139176423,2.0,easy,3
0,-1.01,2,1,0.0,,0.0011477705047582276,2.0,easy,3
0,-1.04,5,1,0.0,,0.0011570834001759067,2.0,easy,3
1,0.96,5,0,0.0,0.0,0.001242350004031323,2.0,easy,3
0,-1.03,4,1,0.0,,0.0011591979964578059,2.0,easy,3
1,0.94,7,0,0.0,2.0,0.0012679105711868033,2.0,easy,3
0,-1.01,2,1,0.0,,0.0011871880051330663,2.0,easy,3
0,-1.02,3,1,0.0,,0.001207832994017129,2.0,easy,3
0,-1.0,1,1,0.0,,0.001172666990896687,5.0,easy,3
1,0.94,7,0,0.0,2.0,0.0011814404278993607,5.0,easy,3
0,-1.06,7,1,0.0,,0.0011350597155147365,5.0,easy,3
0,-1.01,2,1,0.0,,0.0011266045039519668,5.0,easy,3
0,-1.04,5,1,0.0,,0.0011489418015116827,5.0,easy,3
1,0.96,5,0,0.0,0.0,0.0011480750021291898,5.0,easy,3
0,-1.03,4,1,0.0,,0.0011574687450774945,5.0,easy,3
1,0.94,7,0,0.0,2.0,0.0012246009989342252,5.0,easy,3
0,-1.01,2,1,0.0,,0.0011626665000221692,5.0,easy,3
0,-1.02,3,1,0.0,,0.0011598333318640168,5.0,easy,3
0,-1.0,1,1,0.0,,0.0011926670122193173,0.0,obstacle,3
0,-1.0,1,1,0.0,,0.0011427920107962564,0.0,obstacle,3
0,-1.0,1,1,0.0,,0.0011700420000124723,0.0,obstacle,3
0,-1.0,1,1,0.0,,0.001145165995694697,0.0,obstacle,3
0,-1.0,1,1,0.0,,0.0011402920063119382,0.0,obstacle,3
0,-1.0,1,1,0.0,,0.0011185409966856241,0.0,obstacle,3
0,-1.0,1,1,0.0,,0.0011300409969408065,0.0,obstacle,3
0,-1.0,1,1,0.0,,0.0011809580028057098,0.0,obstacle,3
0,-1.01,2,1,0.0,,0.0011252500044065528,0.0,obstacle,3
0,-1.0,1,1,0.0,,0.001192291994811967,0.0,obstacle,3
0,-1.0,1,1,0.0,,0.0013598750083474442,0.1,obstacle,3
0,-1.01,2,1,0.0,,0.0011585619940888137,0.1,obstacle,3
0,-1.02,3,1,0.0,,0.001136583334300667,0.1,obstacle,3
0,-1.01,2,1,0.0,,0.0011264374988968484,0.1,obstacle,3
0,-1.02,3,1,0.0,,0.0011339860017566632,0.1,obstacle,3
0,-1.02,3,1,0.0,,0.0012489030001840244,0.1,obstacle,3
0,-1.02,3,1,0.0,,0.0011280413406590621,0.1,obstacle,3
0,-1.02,3,1,0.0,,0.001129208331500801,0.1,obstacle,3
0,-1.01,2,1,0.0,,0.001198229001602158,0.1,obstacle,3
0,-1.02,3,1,0.0,,0.0011601386649999768,0.1,obstacle,3
0,-1.0,1,1,0.0,,0.0011777080071624368,0.5,obstacle,3
0,-1.01,2,1,0.0,,0.001184562497655861,0.5,obstacle,3
0,-1.02,3,1,0.0,,0.0011573193381385256,0.5,obstacle,3
0,-1.01,2,1,0.0,,0.0011219165025977418,0.5,obstacle,3
0,-1.02,3,1,0.0,,0.0011448329945172493,0.5,obstacle,3
0,-1.02,3,1,0.0,,0.0011456803282878052,0.5,obstacle,3
0,-1.02,3,1,0.0,,0.0011799723288277164,0.5,obstacle,3
0,-1.02,3,1,0.0,,0.001140694337664172,0.5,obstacle,3
0,-1.01,2,1,0.0,,0.0011697294903569855,0.5,obstacle,3
0,-1.02,3,1,0.0,,0.0011350556693893548,0.5,obstacle,3
0,-1.0,1,1,0.0,,0.0011599160061450675,1.0,obstacle,3
0,-1.01,2,1,0.0,,0.001191958501294721,1.0,obstacle,3
0,-1.02,3,1,0.0,,0.0011546803289093077,1.0,obstacle,3
0,-1.01,2,1,0.0,,0.001116083498345688,1.0,obstacle,3
0,-1.02,3,1,0.0,,0.001124250004068017,1.0,obstacle,3
0,-1.02,3,1,0.0,,0.001143819327504995,1.0,obstacle,3
0,-1.02,3,1,0.0,,0.001198166666047958,1.0,obstacle,3
0,-1.02,3,1,0.0,,0.0012000139977317303,1.0,obstacle,3
0,-1.01,2,1,0.0,,0.0012269369981368072,1.0,obstacle,3
0,-1.02,3,1,0.0,,0.0011604859998139243,1.0,obstacle,3
0,-1.0,1,1,0.0,,0.0012052499951096252,2.0,obstacle,3
0,-1.01,2,1,0.0,,0.00115237550198799,2.0,obstacle,3
0,-1.02,3,1,0.0,,0.0012422083333755534,2.0,obstacle,3
0,-1.01,2,1,0.0,,0.001134250000177417,2.0,obstacle,3
0,-1.02,3,1,0.0,,0.0011264723337565858,2.0,obstacle,3
0,-1.02,3,1,0.0,,0.001166513665035988,2.0,obstacle,3
0,-1.02,3,1,0.0,,0.0011562086632087205,2.0,obstacle,3
0,-1.02,3,1,0.0,,0.0012408053347220023,2.0,obstacle,3
0,-1.01,2,1,0.0,,0.001132395991589874,2.0,obstacle,3
0,-1.02,3,1,0.0,,0.0011626389993277069,2.0,obstacle,3
0,-1.0,1,1,0.0,,0.0012093330005882308,5.0,obstacle,3
0,-1.01,2,1,0.0,,0.001143125002272427,5.0,obstacle,3
0,-1.02,3,1,0.0,,0.0012508473300840706,5.0,obstacle,3
0,-1.01,2,1,0.0,,0.0011353125009918585,5.0,obstacle,3
0,-1.02,3,1,0.0,,0.001107805670471862,5.0,obstacle,3
0,-1.02,3,1,0.0,,0.0011151113333956648,5.0,obstacle,3
0,-1.02,3,1,0.0,,0.0011402640035764005,5.0,obstacle,3
0,-1.02,3,1,0.0,,0.001256194004478554,5.0,obstacle,3
0,-1.01,2,1,0.0,,0.0011608964996412396,5.0,obstacle,3
0,-1.02,3,1,0.0,,0.0011417916684877127,5.0,obstacle,3
0,-1.0,1,1,0.0,,0.0012377499951981008,0.0,deceptive,3
0,-1.0,1,1,0.0,,0.0013214579958003014,0.0,deceptive,3
0,-1.0,1,1,0.0,,0.0012145410000812262,0.0,deceptive,3
0,-1.0,1,1,0.0,,0.001163458000519313,0.0,deceptive,3
0,-1.0,1,1,0.0,,0.001133207988459617,0.0,deceptive,3
0,-1.0,1,1,0.0,,0.0011459170054877177,0.0,deceptive,3
0,-1.0,1,1,0.0,,0.0011330830020597205,0.0,deceptive,3
0,-1.0,1,1,0.0,,0.0011439170048106462,0.0,deceptive,3
0,-1.01,2,1,0.0,,0.0011685619974741712,0.0,deceptive,3
0,-1.0,1,1,0.0,,0.001178374994196929,0.0,deceptive,3
0,-1.0,1,1,0.0,,0.0011799999920185655,0.1,deceptive,3
0,-1.03,4,1,0.0,,0.0012121667532483116,0.1,deceptive,3
0,-1.03,4,1,0.0,,0.001130707998527214,0.1,deceptive,3
0,-1.01,2,1,0.0,,0.001149771000200417,0.1,deceptive,3
0,-1.03,4,1,0.0,,0.0011525207482918631,0.1,deceptive,3
0,-1.03,4,1,0.0,,0.0012451457514544018,0.1,deceptive,3
0,-1.03,4,1,0.0,,0.0011152602492074948,0.1,deceptive,3
0,-1.02,3,1,0.0,,0.0011307916671891387,0.1,deceptive,3
0,-1.03,4,1,0.0,,0.0011679477538564242,0.1,deceptive,3
0,-1.02,3,1,0.0,,0.001512236330502977,0.1,deceptive,3
0,-1.0,1,1,0.0,,0.0011888750013895333,0.5,deceptive,3
0,-1.03,4,1,0.0,,0.0012198750009702053,0.5,deceptive,3
0,-1.03,4,1,0.0,,0.0012720730010187253,0.5,deceptive,3
0,-1.01,2,1,0.0,,0.0012325834977673367,0.5,deceptive,3
0,-1.03,4,1,0.0,,0.0011387815029593185,0.5,deceptive,3
0,-1.03,4,1,0.0,,0.0012153854950156529,0.5,deceptive,3
0,-1.03,4,1,0.0,,0.001198218495119363,0.5,deceptive,3
0,-1.02,3,1,0.0,,0.0011695273327253137,0.5,deceptive,3
0,-1.03,4,1,0.0,,0.001141020744398702,0.5,deceptive,3
0,-1.02,3,1,0.0,,0.0011588330041073884,0.5,deceptive,3
0,-1.0,1,1,0.0,,0.0016113339952426031,1.0,deceptive,3
0,-1.03,4,1,0.0,,0.0012644997441384476,1.0,deceptive,3
0,-1.03,4,1,0.0,,0.0011463122500572354,1.0,deceptive,3
0,-1.01,2,1,0.0,,0.0012041045047226362,1.0,deceptive,3
0,-1.03,4,1,0.0,,0.0013122290001774672,1.0,deceptive,3
0,-1.03,4,1,0.0,,0.0011200209955859464,1.0,deceptive,3
0,-1.03,4,1,0.0,,0.0011648332474578638,1.0,deceptive,3
0,-1.02,3,1,0.0,,0.001267416659781399,1.0,deceptive,3
0,-1.03,4,1,0.0,,0.0012399477600411046,1.0,deceptive,3
0,-1.02,3,1,0.0,,0.001134527672547847,1.0,deceptive,3
0,-1.0,1,1,0.0,,0.0011363749945303425,2.0,deceptive,3
0,-1.03,4,1,0.0,,0.0011686040052154567,2.0,deceptive,3
0,-1.03,4,1,0.0,,0.001210749749589013,2.0,deceptive,3
0,-1.01,2,1,0.0,,0.0011644999976851977,2.0,deceptive,3
0,-1.03,4,1,0.0,,0.0011458542503532954,2.0,deceptive,3
0,-1.03,4,1,0.0,,0.0011660730015137233,2.0,deceptive,3
0,-1.03,4,1,0.0,,0.0012811667475034483,2.0,deceptive,3
0,-1.02,3,1,0.0,,0.001207971998762029,2.0,deceptive,3
0,-1.03,4,1,0.0,,0.0011783957488660235,2.0,deceptive,3
0,-1.02,3,1,0.0,,0.001256930341090386,2.0,deceptive,3
0,-1.0,1,1,0.0,,0.0013580829981947318,5.0,deceptive,3
0,-1.03,4,1,0.0,,0.0011973540058534127,5.0,deceptive,3
0,-1.03,4,1,0.0,,0.0011746147465601098,5.0,deceptive,3
0,-1.01,2,1,0.0,,0.0011645000049611554,5.0,deceptive,3
0,-1.03,4,1,0.0,,0.0012176355012343265,5.0,deceptive,3
0,-1.03,4,1,0.0,,0.0012357292507658713,5.0,deceptive,3
0,-1.03,4,1,0.0,,0.001378927001496777,5.0,deceptive,3
0,-1.02,3,1,0.0,,0.0016543750001195197,5.0,deceptive,3
0,-1.03,4,1,0.0,,0.0013093022498651408,5.0,deceptive,3
0,-1.02,3,1,0.0,,0.0011789446628730123,5.0,deceptive,3
0,-1.0,1,1,0.0,,0.0012235000031068921,0.0,random_small,3
0,-1.0,1,1,0.0,,0.0012577920133480802,0.0,random_small,3
0,-1.01,2,1,0.0,,0.001715041507850401,0.0,random_small,3
0,-1.0,1,1,0.0,,0.0015949170046951622,0.0,random_small,3
0,-1.0,1,1,0.0,,0.0011708749952958897,0.0,random_small,3
0,-1.0,1,1,0.0,,0.0013763329916400835,0.0,random_small,3
0,-1.0,1,1,0.0,,0.0017009580042213202,0.0,random_small,3
0,-1.0,1,1,0.0,,0.0012629580014618114,0.0,random_small,3
0,-1.15,16,1,0.0,,0.0012942734992975602,0.0,random_small,3
0,-1.0,1,1,0.0,,0.00136920899967663,0.0,random_small,3
0,-1.08,9,1,0.0,,0.0012544165559423466,0.1,random_small,3
0,-1.0,1,1,0.0,,0.0012512919929577038,0.1,random_small,3
1,0.91,10,0,0.0,2.0,0.0011480499015306123,0.1,random_small,3
0,-1.0,1,1,0.0,,0.001121541004977189,0.1,random_small,3
0,-1.04,5,1,0.0,,0.0011220417974982411,0.1,random_small,3
0,-1.04,5,1,0.0,,0.001119866597582586,0.1,random_small,3
0,-1.04,5,1,0.0,,0.0011417585978051648,0.1,random_small,3
0,-1.0,1,1,0.0,,0.00110862500150688,0.1,random_small,3
0,-1.06,7,1,0.0,,0.0011205475748283789,0.1,random_small,3
0,-1.01,2,1,0.0,,0.0011269374954281375,0.1,random_small,3
1,0.85,16,0,0.0,8.0,0.0011196430614290875,0.5,random_small,3
0,-1.0,1,1,0.0,,0.0011264159984420985,0.5,random_small,3
1,0.91,10,0,0.0,2.0,0.0011192876991117373,0.5,random_small,3
0,-1.0,1,1,0.0,,0.0011066250008298084,0.5,random_small,3
0,-1.04,5,1,0.0,,0.001235908200033009,0.5,random_small,3
0,-1.04,5,1,0.0,,0.0011499417945742608,0.5,random_small,3
0,-1.04,5,1,0.0,,0.0012742252001771703,0.5,random_small,3
0,-1.0,1,1,0.0,,0.001912167004775256,0.5,random_small,3
0,-1.06,7,1,0.0,,0.0013325239976568679,0.5,random_small,3
0,-1.01,2,1,0.0,,0.0020559789991239086,0.5,random_small,3
1,0.85,16,0,0.0,8.0,0.0013127238762535853,1.0,random_small,3
0,-1.0,1,1,0.0,,0.0012205409875605255,1.0,random_small,3
0,-1.1,11,1,0.0,,0.0012446249086430973,1.0,random_small,3
0,-1.0,1,1,0.0,,0.0012360419932520017,1.0,random_small,3
0,-1.04,5,1,0.0,,0.00114798319991678,1.0,random_small,3
0,-1.04,5,1,0.0,,0.001148550197831355,1.0,random_small,3
0,-1.04,5,1,0.0,,0.0011427666002418845,1.0,random_small,3
0,-1.0,1,1,0.0,,0.0011563750013010576,1.0,random_small,3
0,-1.06,7,1,0.0,,0.0011484048549651302,1.0,random_small,3
0,-1.01,2,1,0.0,,0.0011334579976391979,1.0,random_small,3
1,0.85,16,0,0.0,8.0,0.0011849167485706857,2.0,random_small,3
0,-1.0,1,1,0.0,,0.0011469169985502958,2.0,random_small,3
0,-1.1,11,1,0.0,,0.0011461930923608386,2.0,random_small,3
0,-1.0,1,1,0.0,,0.001174374992842786,2.0,random_small,3
0,-1.04,5,1,0.0,,0.001131808402715251,2.0,random_small,3
0,-1.04,5,1,0.0,,0.0011430920014390722,2.0,random_small,3
0,-1.04,5,1,0.0,,0.0011658249946776777,2.0,random_small,3
0,-1.0,1,1,0.0,,0.0011986250028712675,2.0,random_small,3
0,-1.06,7,1,0.0,,0.001155886713864415,2.0,random_small,3
0,-1.01,2,1,0.0,,0.0013131454979884438,2.0,random_small,3
1,0.85,16,0,0.0,8.0,0.001171817623799143,5.0,random_small,3
0,-1.0,1,1,0.0,,0.0011154590029036626,5.0,random_small,3
0,-1.1,11,1,0.0,,0.0012004319062477655,5.0,random_small,3
0,-1.0,1,1,0.0,,0.0012268749997019768,5.0,random_small,3
0,-1.04,5,1,0.0,,0.0011185500043211505,5.0,random_small,3
0,-1.04,5,1,0.0,,0.0011925747996428982,5.0,random_small,3
0,-1.04,5,1,0.0,,0.0011940913973376155,5.0,random_small,3
0,-1.0,1,1,0.0,,0.0011937499948544428,5.0,random_small,3
0,-1.06,7,1,0.0,,0.0011516429970340272,5.0,random_small,3
0,-1.01,2,1,0.0,,0.0011726455049938522,5.0,random_small,3
0,-1.01,2,1,0.0,,0.0011556660028873011,0.0,easy,4
0,-1.0,1,1,0.0,,0.0011855830089189112,0.0,easy,4
0,-1.01,2,1,0.0,,0.0011853335017804056,0.0,easy,4
0,-1.0,1,1,0.0,,0.0012282079987926409,0.0,easy,4
0,-1.0,1,1,0.0,,0.001269083993975073,0.0,easy,4
0,-1.0,1,1,0.0,,0.001324249999015592,0.0,easy,4
0,-1.0,1,1,0.0,,0.0012194169976282865,0.0,easy,4
0,-1.0,1,1,0.0,,0.0011713330022757873,0.0,easy,4
0,-1.0,1,1,0.0,,0.0011848750000353903,0.0,easy,4
0,-1.01,2,1,0.0,,0.0011467294971225783,0.0,easy,4
0,-1.01,2,1,0.0,,0.0011990209968644194,0.1,easy,4
0,-1.0,1,1,0.0,,0.001185209010145627,0.1,easy,4
0,-1.09,10,1,0.0,,0.0011954750007134862,0.1,easy,4
1,0.9,11,0,0.0,6.0,0.0011848900916943835,0.1,easy,4
1,0.9,11,0,0.0,6.0,0.001282859727242877,0.1,easy,4
1,0.96,5,0,0.0,0.0,0.0011322498001391068,0.1,easy,4
0,-1.01,2,1,0.0,,0.0011742709975806065,0.1,easy,4
0,-1.07,8,1,0.0,,0.0011881718746735714,0.1,easy,4
0,-1.0,1,1,0.0,,0.0011562090076040477,0.1,easy,4
1,0.94,7,0,0.0,2.0,0.0011365238543865936,0.1,easy,4
0,-1.01,2,1,0.0,,0.001246249994437676,0.5,easy,4
0,-1.0,1,1,0.0,,0.001160250001703389,0.5,easy,4
0,-1.09,10,1,0.0,,0.0011441626033047215,0.5,easy,4
1,0.9,11,0,0.0,6.0,0.0011875528156947853,0.5,easy,4
0,-1.04,5,1,0.0,,0.0011735082021914422,0.5,easy,4
1,0.96,5,0,0.0,0.0,0.0011264418018981815,0.5,easy,4
0,-1.01,2,1,0.0,,0.0011448130026110448,0.5,easy,4
0,-1.07,8,1,0.0,,0.001156296752014896,0.5,easy,4
0,-1.0,1,1,0.0,,0.0011582080041989684,0.5,easy,4
1,0.94,7,0,0.0,2.0,0.0011541608546394855,0.5,easy,4
0,-1.01,2,1,0.0,,0.0011463960036053322,1.0,easy,4
0,-1.0,1,1,0.0,,0.0011858330108225346,1.0,easy,4
0,-1.09,10,1,0.0,,0.0011644708996755072,1.0,easy,4
1,0.9,11,0,0.0,6.0,0.0011405720896701414,1.0,easy,4
0,-1.04,5,1,0.0,,0.0011467496049590408,1.0,easy,4
1,0.96,5,0,0.0,0.0,0.0011661914002615958,1.0,easy,4
0,-1.01,2,1,0.0,,0.0011334375012665987,1.0,easy,4
0,-1.07,8,1,0.0,,0.0011271771236351924,1.0,easy,4
0,-1.0,1,1,0.0,,0.001186209003208205,1.0,easy,4
1,0.94,7,0,0.0,2.0,0.001141291714572747,1.0,easy,4
0,-1.01,2,1,0.0,,0.0011390215004212223,2.0,easy,4
0,-1.0,1,1,0.0,,0.0011354159942129627,2.0,easy,4
0,-1.09,10,1,0.0,,0.0011263874024734833,2.0,easy,4
1,0.9,11,0,0.0,6.0,0.0011345642732604492,2.0,easy,4
0,-1.04,5,1,0.0,,0.001122366398340091,2.0,easy,4
1,0.96,5,0,0.0,0.0,0.001122599802329205,2.0,easy,4
0,-1.01,2,1,0.0,,0.0011181254958501086,2.0,easy,4
0,-1.07,8,1,0.0,,0.001147442499132012,2.0,easy,4
0,-1.0,1,1,0.0,,0.0011425419943407178,2.0,easy,4
1,0.94,7,0,0.0,2.0,0.001130363003799825,2.0,easy,4
0,-1.01,2,1,0.0,,0.0011446874996181577,5.0,easy,4
0,-1.0,1,1,0.0,,0.001135458005592227,5.0,easy,4
0,-1.09,10,1,0.0,,0.0011287042012554593,5.0,easy,4
1,0.9,11,0,0.0,6.0,0.0011249051802389492,5.0,easy,4
0,-1.04,5,1,0.0,,0.001132667003548704,5.0,easy,4
1,0.96,5,0,0.0,0.0,0.0011232333985390142,5.0,easy,4
0,-1.01,2,1,0.0,,0.0011270414979662746,5.0,easy,4
0,-1.07,8,1,0.0,,0.0011233439963689307,5.0,easy,4
0,-1.0,1,1,0.0,,0.0011320420017000288,5.0,easy,4
1,0.94,7,0,0.0,2.0,0.001123969998194038,5.0,easy,4
0,-1.0,1,1,0.0,,0.0011681250034598634,0.0,obstacle,4
0,-1.0,1,1,0.0,,0.001147083006799221,0.0,obstacle,4
0,-1.0,1,1,0.0,,0.0011334590089973062,0.0,obstacle,4
0,-1.0,1,1,0.0,,0.0011296250013401732,0.0,obstacle,4
0,-1.0,1,1,0.0,,0.001130374992499128,0.0,obstacle,4
0,-1.0,1,1,0.0,,0.0011425839911680669,0.0,obstacle,4
0,-1.0,1,1,0.0,,0.0011310840054647997,0.0,obstacle,4
0,-1.0,1,1,0.0,,0.0011448750010458753,0.0,obstacle,4
0,-1.0,1,1,0.0,,0.0011197080020792782,0.0,obstacle,4
0,-1.0,1,1,0.0,,0.0011284999927738681,0.0,obstacle,4
0,-1.01,2,1,0.0,,0.0011454164996393956,0.1,obstacle,4
0,-1.0,1,1,0.0,,0.0011213329999009147,0.1,obstacle,4
0,-1.0,1,1,0.0,,0.0011287919915048406,0.1,obstacle,4
0,-1.02,3,1,0.0,,0.0011241803294979036,0.1,obstacle,4
0,-1.02,3,1,0.0,,0.0011300696642138064,0.1,obstacle,4
0,-1.02,3,1,0.0,,0.0011231389992948,0.1,obstacle,4
0,-1.02,3,1,0.0,,0.0011359309961941715,0.1,obstacle,4
0,-1.02,3,1,0.0,,0.0011170416692038998,0.1,obstacle,4
0,-1.02,3,1,0.0,,0.0011153753342417378,0.1,obstacle,4
0,-1.01,2,1,0.0,,0.0011290625043329783,0.1,obstacle,4
0,-1.01,2,1,0.0,,0.001141312503023073,0.5,obstacle,4
0,-1.0,1,1,0.0,,0.001128832998801954,0.5,obstacle,4
0,-1.0,1,1,0.0,,0.0011465840070741251,0.5,obstacle,4
0,-1.02,3,1,0.0,,0.001124652999957713,0.5,obstacle,4
0,-1.02,3,1,0.0,,0.0011191110049063961,0.5,obstacle,4
0,-1.02,3,1,0.0,,0.0011248469963902608,0.5,obstacle,4
0,-1.02,3,1,0.0,,0.0011204863355184596,0.5,obstacle,4
0,-1.02,3,1,0.0,,0.0011256246701426182,0.5,obstacle,4
0,-1.02,3,1,0.0,,0.0011266943377753098,0.5,obstacle,4
0,-1.01,2,1,0.0,,0.0011346044993842952,0.5,obstacle,4
0,-1.01,2,1,0.0,,0.0011306875094305724,1.0,obstacle,4
0,-1.0,1,1,0.0,,0.0011210829979972914,1.0,obstacle,4
0,-1.0,1,1,0.0,,0.0011329589906381443,1.0,obstacle,4
0,-1.02,3,1,0.0,,0.00111484700270618,1.0,obstacle,4
0,-1.02,3,1,0.0,,0.0011234859994146973,1.0,obstacle,4
0,-1.02,3,1,0.0,,0.0011176806680547695,1.0,obstacle,4
0,-1.02,3,1,0.0,,0.0011204860008244093,1.0,obstacle,4
0,-1.02,3,1,0.0,,0.0011127360000197466,1.0,obstacle,4
0,-1.02,3,1,0.0,,0.0011154583335155621,1.0,obstacle,4
0,-1.01,2,1,0.0,,0.0011218334984732792,1.0,obstacle,4
0,-1.01,2,1,0.0,,0.001133957994170487,2.0,obstacle,4
0,-1.0,1,1,0.0,,0.0011468749871710315,2.0,obstacle,4
0,-1.0,1,1,0.0,,0.0011180409928783774,2.0,obstacle,4
0,-1.02,3,1,0.0,,0.0011249719973420724,2.0,obstacle,4
0,-1.02,3,1,0.0,,0.0011321110068820417,2.0,obstacle,4
0,-1.02,3,1,0.0,,0.0011149166675750166,2.0,obstacle,4
0,-1.02,3,1,0.0,,0.001123652997193858,2.0,obstacle,4
0,-1.02,3,1,0.0,,0.0011148753304344912,2.0,obstacle,4
0,-1.02,3,1,0.0,,0.0011126390018034726,2.0,obstacle,4
0,-1.01,2,1,0.0,,0.001130104501498863,2.0,obstacle,4
0,-1.01,2,1,0.0,,0.0011269579990766943,5.0,obstacle,4
0,-1.0,1,1,0.0,,0.001129416996263899,5.0,obstacle,4
0,-1.0,1,1,0.0,,0.001115124992793426,5.0,obstacle,4
0,-1.02,3,1,0.0,,0.0011218056655100856,5.0,obstacle,4
0,-1.02,3,1,0.0,,0.0011179309998018045,5.0,obstacle,4
0,-1.02,3,1,0.0,,0.001122194662457332,5.0,obstacle,4
0,-1.02,3,1,0.0,,0.0011135973375833903,5.0,obstacle,4
0,-1.02,3,1,0.0,,0.0011160279924903687,5.0,obstacle,4
0,-1.02,3,1,0.0,,0.0011156386656997104,5.0,obstacle,4
0,-1.01,2,1,0.0,,0.001122624998970423,5.0,obstacle,4
0,-1.0,1,1,0.0,,0.0011510420008562505,0.0,deceptive,4
0,-1.0,1,1,0.0,,0.001149957999587059,0.0,deceptive,4
0,-1.0,1,1,0.0,,0.0011306660016998649,0.0,deceptive,4
0,-1.0,1,1,0.0,,0.001146167007391341,0.0,deceptive,4
0,-1.0,1,1,0.0,,0.0011332499998388812,0.0,deceptive,4
0,-1.0,1,1,0.0,,0.0011320839985273778,0.0,deceptive,4
0,-1.0,1,1,0.0,,0.0011260419996688142,0.0,deceptive,4
0,-1.0,1,1,0.0,,0.0011457919899839908,0.0,deceptive,4
0,-1.0,1,1,0.0,,0.001117000007070601,0.0,deceptive,4
0,-1.0,1,1,0.0,,0.0011437909997766837,0.0,deceptive,4
0,-1.01,2,1,0.0,,0.0011340835044393316,0.1,deceptive,4
0,-1.0,1,1,0.0,,0.0011204580077901483,0.1,deceptive,4
0,-1.0,1,1,0.0,,0.0011308329994790256,0.1,deceptive,4
0,-1.05,6,1,0.0,,0.0011132293293485418,0.1,deceptive,4
0,-1.01,2,1,0.0,,0.0011286250010016374,0.1,deceptive,4
0,-1.03,4,1,0.0,,0.0011203225003555417,0.1,deceptive,4
0,-1.01,2,1,0.0,,0.0011202079913346097,0.1,deceptive,4
0,-1.03,4,1,0.0,,0.0011462394941190723,0.1,deceptive,4
0,-1.03,4,1,0.0,,0.0011659375013550743,0.1,deceptive,4
0,-1.03,4,1,0.0,,0.001128541749494616,0.1,deceptive,4
0,-1.01,2,1,0.0,,0.0011324164952384308,0.5,deceptive,4
0,-1.0,1,1,0.0,,0.0011367499973857775,0.5,deceptive,4
0,-1.0,1,1,0.0,,0.001131083001382649,0.5,deceptive,4
0,-1.05,6,1,0.0,,0.001117284501863954,0.5,deceptive,4
0,-1.01,2,1,0.0,,0.0011237919970881194,0.5,deceptive,4
0,-1.03,4,1,0.0,,0.0011178232489328366,0.5,deceptive,4
0,-1.01,2,1,0.0,,0.0011410624938434921,0.5,deceptive,4
0,-1.03,4,1,0.0,,0.0011356147515471093,0.5,deceptive,4
0,-1.03,4,1,0.0,,0.0011264479981036857,0.5,deceptive,4
0,-1.03,4,1,0.0,,0.001117979256378021,0.5,deceptive,4
0,-1.01,2,1,0.0,,0.0011351664943504147,1.0,deceptive,4
0,-1.0,1,1,0.0,,0.0011251669930061325,1.0,deceptive,4
0,-1.0,1,1,0.0,,0.0011426659912103787,1.0,deceptive,4
0,-1.05,6,1,0.0,,0.0011205278327300523,1.0,deceptive,4
0,-1.01,2,1,0.0,,0.0011293330026092008,1.0,deceptive,4
0,-1.03,4,1,0.0,,0.0011234164994675666,1.0,deceptive,4
0,-1.01,2,1,0.0,,0.0011169375065946952,1.0,deceptive,4
0,-1.03,4,1,0.0,,0.0011188957505510189,1.0,deceptive,4
0,-1.03,4,1,0.0,,0.0011265939974691719,1.0,deceptive,4
0,-1.03,4,1,0.0,,0.0011238539955229498,1.0,deceptive,4
0,-1.01,2,1,0.0,,0.0011254165001446381,2.0,deceptive,4
0,-1.0,1,1,0.0,,0.0011209160002181306,2.0,deceptive,4
0,-1.0,1,1,0.0,,0.0011330409906804562,2.0,deceptive,4
0,-1.05,6,1,0.0,,0.001115534835359237,2.0,deceptive,4
0,-1.01,2,1,0.0,,0.0011194164981134236,2.0,deceptive,4
0,-1.03,4,1,0.0,,0.0011142392504552845,2.0,deceptive,4
0,-1.01,2,1,0.0,,0.0011239375016884878,2.0,deceptive,4
0,-1.03,4,1,0.0,,0.0011276980039838236,2.0,deceptive,4
0,-1.03,4,1,0.0,,0.0011388022503524553,2.0,deceptive,4
0,-1.03,4,1,0.0,,0.0011233855002501514,2.0,deceptive,4
0,-1.01,2,1,0.0,,0.0011447084980318323,5.0,deceptive,4
0,-1.0,1,1,0.0,,0.0011270419927313924,5.0,deceptive,4
0,-1.0,1,1,0.0,,0.0011293749994365498,5.0,deceptive,4
0,-1.05,6,1,0.0,,0.0011151875005452894,5.0,deceptive,4
0,-1.01,2,1,0.0,,0.0011260000028414652,5.0,deceptive,4
0,-1.03,4,1,0.0,,0.0011213437537662685,5.0,deceptive,4
0,-1.01,2,1,0.0,,0.0011202710011275485,5.0,deceptive,4
0,-1.03,4,1,0.0,,0.0011113852488051634,5.0,deceptive,4
0,-1.03,4,1,0.0,,0.0011189789947820827,5.0,deceptive,4
